No,Termo de busca,Plataforma,Tipo de modificador,Modificador,Palavra-chave,Idioma,País,Volume,CPC (US$)
3911,"Smartphone","YouTube","Ordem alfabética","l","smartphone lento e travando","pt","br","0","-"
3912,"Smartphone","YouTube","Ordem alfabética","l","smartphone leioa","pt","br","0","-"
3913,"Smartphone","YouTube","Ordem alfabética","l","smartphone lenovo legion phone duel 256gb - vengeance red 5g 12gb ram 6 65 câm. dupla","pt","br","0","-"
3914,"Smartphone","YouTube","Ordem alfabética","l","smartphone lg 2025","pt","br","0","-"
3915,"Smartphone","YouTube","Ordem alfabética","l","smartphone lg k62+ 128gb branco 4g octa-core - 4gb ram tela 6 59 câm. quádrupla + selfie 28mp","pt","br","0","-"
3916,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola edge 60 pro 5g","pt","br","27.1K","0.35"
3917,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola edge 60 5g","pt","br","18.1K","0.38"
3918,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola","pt","br","18.1K","0.41"
3919,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola edge 60 pro","pt","br","0","-"
3920,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola edge 60 fusion 5g","pt","br","0","-"
3921,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola edge 60","pt","br","0","-"
3922,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola edge 60 pro 5g 512gb","pt","br","0","-"
3923,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola edge 50 5g","pt","br","0","-"
3924,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola moto g56 5g","pt","br","0","-"
3925,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola moto g05","pt","br","0","-"
3926,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola moto g15","pt","br","0","-"
3927,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola edge 50 fusion 5g","pt","br","0","-"
3928,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola moto g35","pt","br","0","-"
3929,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola edge 60 fusion","pt","br","0","-"
3930,"Smartphone","YouTube","Ordem alfabética","m","smartphone motorola razr 60 5g","pt","br","0","-"
3931,"Smartphone","YouTube","Ordem alfabética","n","smartphone nokia","pt","br","1.9K","0.09"
3932,"Smartphone","YouTube","Ordem alfabética","n","smartphone novo","pt","br","590","0.3"
3933,"Smartphone","YouTube","Ordem alfabética","n","smartphone nokia 2025","pt","br","480","0.11"
3934,"Smartphone","YouTube","Ordem alfabética","n","smartphone nubia","pt","br","0","-"
3935,"Smartphone","YouTube","Ordem alfabética","n","smartphone note 14","pt","br","0","-"
3936,"Smartphone","YouTube","Ordem alfabética","n","smartphone no paraguai","pt","br","0","-"
3937,"Smartphone","YouTube","Ordem alfabética","n","smartphone nokia 5.4","pt","br","0","-"
3938,"Smartphone","YouTube","Ordem alfabética","n","smartphone note 60","pt","br","0","-"
3939,"Smartphone","YouTube","Ordem alfabética","n","smartphone não permitido","pt","br","0","-"
3940,"Smartphone","YouTube","Ordem alfabética","n","smartphone nothing phone","pt","br","0","-"
3941,"Smartphone","YouTube","Ordem alfabética","n","smartphone nokia 2.4","pt","br","0","-"
3942,"Smartphone","YouTube","Ordem alfabética","n","smartphone nokia 2.4 nk015 tela 6.5'' 64gb 3gb ram cinza","pt","br","0","-"
3943,"Smartphone","YouTube","Ordem alfabética","n","smartphone não carrega","pt","br","0","-"
3944,"Smartphone","YouTube","Ordem alfabética","n","smartphone não permitido j7 prime","pt","br","0","-"
3945,"Smartphone","YouTube","Ordem alfabética","n","smartphone note 14 pro","pt","br","0","-"
3946,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo","pt","br","4.4K","0.23"
3947,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo é bom","pt","br","720","0.27"
3948,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo a5","pt","br","480","0.39"
3949,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo a60","pt","br","0","-"
3950,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo a40","pt","br","0","-"
3951,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo reno 13","pt","br","0","-"
3952,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo reno 14","pt","br","0","-"
3953,"Smartphone","YouTube","Ordem alfabética","o","smartphone oukitel","pt","br","0","-"
3954,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo a5 pro","pt","br","0","-"
3955,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo reno 13 f","pt","br","0","-"
3956,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo a60 256gb 8gb","pt","br","0","-"
3957,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo a5 256gb","pt","br","0","-"
3958,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo reno 14f","pt","br","0","-"
3959,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo a5 4g","pt","br","0","-"
3960,"Smartphone","YouTube","Ordem alfabética","o","smartphone oppo reno 14 f 256gb 24gb ram 5g dark side limited edition","pt","br","0","-"
3961,"Smartphone","YouTube","Ordem alfabética","p","smartphone poco","pt","br","2.4K","0.21"
3962,"Smartphone","YouTube","Ordem alfabética","p","smartphone poco x7 pro","pt","br","1.6K","0.27"
3963,"Smartphone","YouTube","Ordem alfabética","p","smartphone para idoso","pt","br","1.3K","0.19"
3964,"Smartphone","YouTube","Ordem alfabética","p","smartphone pequeno","pt","br","0","-"
3965,"Smartphone","YouTube","Ordem alfabética","p","smartphone positivo","pt","br","0","-"
3966,"Smartphone","YouTube","Ordem alfabética","p","smartphone poco x7","pt","br","0","-"
3967,"Smartphone","YouTube","Ordem alfabética","p","smartphone poco c75","pt","br","0","-"
3968,"Smartphone","YouTube","Ordem alfabética","p","smartphone poco f7","pt","br","0","-"
3969,"Smartphone","YouTube","Ordem alfabética","p","smartphone para jogos","pt","br","0","-"
3970,"Smartphone","YouTube","Ordem alfabética","p","smartphone poco c71","pt","br","0","-"
3971,"Smartphone","YouTube","Ordem alfabética","p","smartphone pequeno 2025","pt","br","0","-"
3972,"Smartphone","YouTube","Ordem alfabética","p","smartphone positivo twist 5","pt","br","0","-"
3973,"Smartphone","YouTube","Ordem alfabética","p","smartphone poco m7 pro","pt","br","0","-"
3974,"Smartphone","YouTube","Ordem alfabética","p","smartphone poco c71 4+4gb ram virtual + 128gb preto","pt","br","0","-"
3975,"Smartphone","YouTube","Ordem alfabética","p","smartphone poco c85","pt","br","0","-"
3976,"Smartphone","YouTube","Ordem alfabética","q","smartphone quantum","pt","br","210","0.05"
3977,"Smartphone","YouTube","Ordem alfabética","q","smartphone qwerty","pt","br","140","0.25"
3978,"Smartphone","YouTube","Ordem alfabética","q","smartphone quadrado","pt","br","110","0.11"
3979,"Smartphone","YouTube","Ordem alfabética","q","smartphone que não quebra","pt","br","0","-"
3980,"Smartphone","YouTube","Ordem alfabética","q","smartphone que não trava","pt","br","0","-"
3981,"Smartphone","YouTube","Ordem alfabética","q","smartphone que nao esquenta","pt","br","0","-"
3982,"Smartphone","YouTube","Ordem alfabética","q","smartphone qwerty 2025","pt","br","0","-"
3983,"Smartphone","YouTube","Ordem alfabética","q","smartphone quiz","pt","br","0","-"
3984,"Smartphone","YouTube","Ordem alfabética","q","smartphone qr code scanner","pt","br","0","-"
3985,"Smartphone","YouTube","Ordem alfabética","q","smartphone que es","pt","br","0","-"
3986,"Smartphone","YouTube","Ordem alfabética","q","smartphone quadrato","pt","br","0","-"
3987,"Smartphone","YouTube","Ordem alfabética","q","smartphone que vale a pena comprar 2025","pt","br","0","-"
3988,"Smartphone","YouTube","Ordem alfabética","q","smartphone qualità prezzo 2025","pt","br","0","-"
3989,"Smartphone","YouTube","Ordem alfabética","q","smartphone qualité prix","pt","br","0","-"
3990,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme","pt","br","2.4K","0.18"
3991,"Smartphone","YouTube","Ordem alfabética","r","smartphone redmi","pt","br","1.6K","0.23"
3992,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme c75","pt","br","880","0.16"
3993,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme c61","pt","br","0","-"
3994,"Smartphone","YouTube","Ordem alfabética","r","smartphone redmi 15","pt","br","0","-"
3995,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme c63","pt","br","0","-"
3996,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme note 50","pt","br","0","-"
3997,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme note 60x","pt","br","0","-"
3998,"Smartphone","YouTube","Ordem alfabética","r","smartphone redmi note 14 pro 5g","pt","br","0","-"
3999,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme note 60","pt","br","0","-"
4000,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme note 60s","pt","br","0","-"
4001,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme c75x","pt","br","0","-"
4002,"Smartphone","YouTube","Ordem alfabética","r","smartphone realme note 60s dual sim 128gb 4gb ram verde","pt","br","0","-"
4003,"Smartphone","YouTube","Ordem alfabética","r","smartphone redmi note 14","pt","br","0","-"
4004,"Smartphone","YouTube","Ordem alfabética","r","smartphone redmi 14c 8gb ram 256gb rom midnight black (preto)","pt","br","0","-"
4005,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung","pt","br","40.5K","0.52"
4006,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy s24 ultra","pt","br","2.9K","0.68"
4007,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy s24 fe","pt","br","1.9K","0.77"
4008,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy s24","pt","br","0","-"
4009,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy a06","pt","br","0","-"
4010,"Smartphone","YouTube","Ordem alfabética","s","smartphone sony","pt","br","0","-"
4011,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy a16","pt","br","0","-"
4012,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy a56","pt","br","0","-"
4013,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy a05s","pt","br","0","-"
4014,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy a36","pt","br","0","-"
4015,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung a07","pt","br","0","-"
4016,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy a17","pt","br","0","-"
4017,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung custo beneficio 2025","pt","br","0","-"
4018,"Smartphone","YouTube","Ordem alfabética","s","smartphone simplificado","pt","br","0","-"
4019,"Smartphone","YouTube","Ordem alfabética","s","smartphone samsung galaxy a06 128gb 4gb ram branco 6.7 câm. dupla + selfie 8mp","pt","br","0","-"
4020,"Smartphone","YouTube","Ordem alfabética","t","smartphone tesla","pt","br","2.9K","0.1"
4021,"Smartphone","YouTube","Ordem alfabética","t","smartphone tcl","pt","br","1.3K","0.12"
4022,"Smartphone","YouTube","Ordem alfabética","t","smartphone transparente","pt","br","590","0.13"
4023,"Smartphone","YouTube","Ordem alfabética","t","smartphone tecno","pt","br","0","-"
4024,"Smartphone","YouTube","Ordem alfabética","t","smartphone tela pequena","pt","br","0","-"
4025,"Smartphone","YouTube","Ordem alfabética","t","smartphone tela grande","pt","br","0","-"
4026,"Smartphone","YouTube","Ordem alfabética","t","smartphone tcl 40 se","pt","br","0","-"
4027,"Smartphone","YouTube","Ordem alfabética","t","smartphone tcl 605","pt","br","0","-"
4028,"Smartphone","YouTube","Ordem alfabética","t","smartphone tcl 60 nxtpaper","pt","br","0","-"
4029,"Smartphone","YouTube","Ordem alfabética","t","smartphone top de linha 2025","pt","br","0","-"
4030,"Smartphone","YouTube","Ordem alfabética","t","smartphone tcl 60 se","pt","br","0","-"
4031,"Smartphone","YouTube","Ordem alfabética","t","smartphone tcl 505","pt","br","0","-"
4032,"Smartphone","YouTube","Ordem alfabética","t","smartphone tcl l5","pt","br","0","-"
4033,"Smartphone","YouTube","Ordem alfabética","t","smartphone tcl 60 nxtpaper 512gb","pt","br","0","-"
4034,"Smartphone","YouTube","Ordem alfabética","t","smartphone tecno spark go 1","pt","br","0","-"
4035,"Smartphone","YouTube","Ordem alfabética","u","smartphone umidigi","pt","br","140","0.08"
4036,"Smartphone","YouTube","Ordem alfabética","u","smartphone ultra","pt","br","140","0.19"
4037,"Smartphone","YouTube","Ordem alfabética","u","smartphone ulefone","pt","br","90","0.09"
4038,"Smartphone","YouTube","Ordem alfabética","u","smartphone ultra resistente","pt","br","0","-"
4039,"Smartphone","YouTube","Ordem alfabética","u","smartphone unboxing","pt","br","0","-"
4040,"Smartphone","YouTube","Ordem alfabética","u","smartphone ulefone armor 26 ultra","pt","br","0","-"
4041,"Smartphone","YouTube","Ordem alfabética","u","smartphone ulefone armor 24","pt","br","0","-"
4042,"Smartphone","YouTube","Ordem alfabética","u","smartphone usado alem do normal motorola","pt","br","0","-"
4043,"Smartphone","YouTube","Ordem alfabética","u","smartphone ulefone armor 22","pt","br","0","-"
4044,"Smartphone","YouTube","Ordem alfabética","u","smartphone ulefone armor 28 ultra","pt","br","0","-"
4045,"Smartphone","YouTube","Ordem alfabética","u","smartphone upgrade","pt","br","0","-"
4046,"Smartphone","YouTube","Ordem alfabética","u","smartphone umidigi note 90","pt","br","0","-"
4047,"Smartphone","YouTube","Ordem alfabética","u","smartphone unboxing asmr","pt","br","0","-"
4048,"Smartphone","YouTube","Ordem alfabética","u","smartphone ulefone armor 21 dual sim robusto 256gb","pt","br","0","-"
4049,"Smartphone","YouTube","Ordem alfabética","u","smartphone unboxing aesthetic","pt","br","0","-"
4050,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo","pt","br","1.9K","0.21"
4051,"Smartphone","YouTube","Ordem alfabética","v","smartphone vertu","pt","br","480","0.08"
4052,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo x200 pro","pt","br","260","0.09"
4053,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo v50","pt","br","0","-"
4054,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo x200 ultra","pt","br","0","-"
4055,"Smartphone","YouTube","Ordem alfabética","v","smartphone via satélite","pt","br","0","-"
4056,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo x100 pro","pt","br","0","-"
4057,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo x200","pt","br","0","-"
4058,"Smartphone","YouTube","Ordem alfabética","v","smartphone virtual","pt","br","0","-"
4059,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo y55","pt","br","0","-"
4060,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo x200 fe","pt","br","0","-"
4061,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo y51","pt","br","0","-"
4062,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo x300 pro","pt","br","0","-"
4063,"Smartphone","YouTube","Ordem alfabética","v","smartphone vivo v21","pt","br","0","-"
4064,"Smartphone","YouTube","Ordem alfabética","v","smartphone vibration sound effect","pt","br","0","-"
4065,"Smartphone","YouTube","Ordem alfabética","w","smartphone watch","pt","br","49.5K","0.11"
4066,"Smartphone","YouTube","Ordem alfabética","w","smartphone wallpaper","pt","br","320","0.29"
4067,"Smartphone","YouTube","Ordem alfabética","w","smartphone with the best camera","pt","br","260","0.28"
4068,"Smartphone","YouTube","Ordem alfabética","w","smartphone windows","pt","br","0","-"
